0	2	0	6.94403e-310	0
0.196034	1.99037	0	6.94403e-310	0
0.390181	1.96157	0	6.94403e-310	0
0.580569	1.91388	0	6.94403e-310	0
0.765367	1.84776	0	6.94403e-310	0
0.942793	1.76384	0	6.94403e-310	0
1.11114	1.66294	0	6.94403e-310	0
1.26879	1.54602	0	6.94403e-310	0
1.41421	1.41421	0	6.94403e-310	0
1.54602	1.26879	0	6.94403e-310	0
1.66294	1.11114	0	6.94403e-310	0
1.76384	0.942793	0	6.94403e-310	0
1.84776	0.765367	0	6.94403e-310	0
1.91388	0.580569	0	6.94403e-310	0
1.96157	0.390181	0	6.94403e-310	0
1.99037	0.196034	0	6.94403e-310	0
2	1.22465e-16	0	6.94403e-310	0

0	2.27857	0	6.94403e-310	0
0.223339	2.2676	0	6.94403e-310	0
0.444527	2.23479	0	6.94403e-310	0
0.661434	2.18046	0	6.94403e-310	0
0.871971	2.10512	0	6.94403e-310	0
1.07411	2.00952	0	6.94403e-310	0
1.26591	1.89456	0	6.94403e-310	0
1.44551	1.76136	0	6.94403e-310	0
1.61119	1.61119	0	6.94403e-310	0
1.76136	1.44551	0	6.94403e-310	0
1.89456	1.26591	0	6.94403e-310	0
2.00952	1.07411	0	6.94403e-310	0
2.10512	0.871971	0	6.94403e-310	0
2.18046	0.661434	0	6.94403e-310	0
2.23479	0.444527	0	6.94403e-310	0
2.2676	0.223339	0	6.94403e-310	0
2.27857	1.39522e-16	0	6.94403e-310	0

0	2.59594	0	6.94403e-310	0
0.254447	2.58344	0	6.94403e-310	0
0.506443	2.54606	0	6.94403e-310	0
0.753562	2.48416	0	6.94403e-310	0
0.993423	2.39834	0	6.94403e-310	0
1.22372	2.28941	0	6.94403e-310	0
1.44223	2.15845	0	6.94403e-310	0
1.64685	2.00669	0	6.94403e-310	0
1.83561	1.83561	0	6.94403e-310	0
2.00669	1.64685	0	6.94403e-310	0
2.15845	1.44223	0	6.94403e-310	0
2.28941	1.22372	0	6.94403e-310	0
