2.83444	0.563804	0	6.95322e-310	0	2.88997	1.37445
2.87605	0.283266	0	6.95322e-310	0	2.88997	1.47262
2.88997	1.76959e-16	0	6.95322e-310	0	2.88997	1.5708

0	3.47395	0	6.95322e-310	0	3.47395	0
0.340507	3.45723	0	6.95322e-310	0	3.47395	0.0981748
0.677735	3.4072	0	6.95322e-310	0	3.47395	0.19635
1.00844	3.32437	0	6.95322e-310	0	3.47395	0.294524
1.32942	3.20951	0	6.95322e-310	0	3.47395	0.392699
1.63761	3.06375	0	6.95322e-310	0	3.47395	0.490874
1.93003	2.88849	0	6.95322e-310	0	3.47395	0.589049
2.20385	2.6854	0	6.95322e-310	0	3.47395	0.687223
2.45646	2.45646	0	6.95322e-310	0	3.47395	0.785398
2.6854	2.20385	0	6.95322e-310	0	3.47395	0.883573
2.88849	1.93003	0	6.95322e-310	0	3.47395	0.981748
3.06375	1.63761	0	6.95322e-310	0	3.47395	1.07992
3.20951	1.32942	0	6.95322e-310	0	3.47395	1.1781
3.32437	1.00844	0	6.95322e-310	0	3.47395	1.27627
3.4072	0.677735	0	6.95322e-310	0	3.47395	1.37445
3.45723	0.340507	0	6.95322e-310	0	3.47395	1.47262
3.47395	2.12718e-16	0	6.95322e-310	0	3.47395	1.5708

0	4.17595	0	6.95322e-310	0	4.17595	0
0.409315	4.15584	0	6.95322e-310	0	4.17595	0.0981748
0.814688	4.09571	0	6.95322e-310	0	4.17595	0.19635
1.21221	3.99614	0	6.95322e-310	0	4.17595	0.294524
1.59807	3.85808	0	6.95322e-310	0	4.17595	0.392699
1.96853	3.68286	0	6.95322e-310	0	4.17595	0.490874
2.32003	3.47218	0	6.95322e-310	0	4.17595	0.589049
2.64919	3.22805	0	6.95322e-310	0	4.17595	0.687223
2.95284	2.95284	0	6.95322e-310	0	4.17595	0.785398
3.22805	2.64919	0	6.95322e-310	0	4.17595	0.883573
3.47218	2.32003	0	6.95322e-310	0	4.17595	0.981748
3.68286	1.96853	0	6.95322e-310	0	4.17595	1.07992
3.85808	1.59807	0	6.95322e-310	0	4.17595	1.1781
3.99614	1.21221	0	6.95322e-310	0	4.17595	1.27627
4.09571	0.814688	0	6.95322e-310	0	4.17595	1.37445
4.15584	0.409315	0	6.95322e-310	0	4.17595	1.47262
4.17595	2.55703e-16	0	6.95322e-310	0	4.17595	1.5708

0	5.0198	0	6.95322e-310	0	5.0198	0
0.492027	4.99563	0	6.95322e-310	0	5.0198	0.0981748
0.979315	4.92335	0	6.95322e-310	0	5.0198	0.19635
1.45717	4.80365	0	6.95322e-310	0	5.0198	0.294524
1.921	4.63769	0	6.95322e-310	0	5.0198	0.392699
2.36632	4.42707	0	6.95322e-310	0	5.0198	0.490874
2.78885	4.17381	0	6.95322e-310	0	5.0198	0.589049
3.18453	3.88036	0	6.95322e-310	0	5.0198	0.687223
3.54954	3.54954	0	6.95322e-310	0	5.0198	0.785398
3.88036	3.18453	0	6.95322e-310	0	5.0198	0.883573
4.17381	2.78885	0	6.95322e-310	0	5.0198	0.981748
4.42707	2.36632	0	6.95322e-310	0	5.0198	1.07992
4.63769	1.921	0	6.95322e-310	0	5.0198	1.1781
4.80365	1.45717	0	6.95322e-310	0	5.0198	1.27627
4.92335	0.979315	0	6.95322e-310	0	5.0198	1.37445
4.99563	0.492027	0	6.95322e-310	0	5.0198	1.47262
5.0198	3.07374e-16	0	6.95322e-310	0	5.0198	1.5708

0	6.03418	0	6.95322e-310	0	6.03418	0
0.591453	6.00512	0	6.95322e-310	0	6.03418	0.0981748
1.17721	5.91823	0	6.95322e-310	0	6.03418	0.19635
1.75163	5.77435	0	6.95322e-310	0	6.03418	0.294524
2.30918	5.57485	0	6.95322e-310	0	6.03418	0.392699
2.84449	5.32167	0	6.95322e-310	0	6.03418	0.490874
3.35241	5.01723	0	6.95322e-310	0	6.03418	0.589049
3.82804	4.66448	0	6.95322e-310	0	6.03418	0.687223
4.26681	4.26681	0	6.95322e-310	0	6.03418	0.785398
4.66448	3.82804	0	6.95322e-310	0	6.03418	0.883573
5.01723	3.35241	0	6.95322e-310	0	6.03418	0.981748
5.32167	2.84449	0	6.95322e-310	0	6.03418	1.07992
5.57485	2.30918	0	6.95322e-310	0	6.03418	1.1781
5.77435	1.75163	0	6.95322e-310	0	6.03418	1.27627
5.91823	1.17721	0	6.95322e-310	0	6.03418	1.37445
6.00512	0.591453	0	6.95322e-310	0	6.03418	1.47262
6.03418	3.69487e-16	0	6.95322e-310	0	6.03418	1.5708

0	7.25353	0	6.95322e-310	0	7.25353	0
0.71097	7.2186	0	6.95322e-310	0	7.25353	0.0981748
1.41509	7.11415	0	6.95322e-310	0	7.25353	0.19635
2.10559	6.94119	0	6.95322e-310	0	7.25353	0.294524
2.77581	6.70139	0	6.95322e-310	0	7.25353	0.392699
3.41929	6.39704	0	6.95322e-310	0	7.25353	0.490874
4.02984	6.03109	0	6.95322e-310	0	7.25353	0.589049
4.60159	5.60705	0	6.95322e-310	0	7.25353	0.687223
5.12902	5.12902	0	6.95322e-310	0	7.25353	0.785398
5.60705	4.60159	0	6.95322e-310	0	7.25353	0.883573
6.03109	4.02984	0	6.95322e-310	0	7.25353	0.981748
6.39704	3.41929	0	6.95322e-310	0	7.25353	1.07992
6.70139	2.77581	0	6.95322e-310	0	7.25353	1.1781
6.94119	2.10559	0	6.95322e-310	0	7.25353	1.27627
7.11415	1.41509	0	6.95322e-310	0	7.25353	1.37445
7.2186	0.71097	0	6.95322e-310	0	7.25353	1.47262
7.25353	4.44151e-16	0	6.95322e-310	0	7.25353	1.5708

0	8.71928	0	6.95322e-310	0	8.71928	0
0.854639	8.6773	0	6.95322e-310	0	8.71928	0.0981748
1.70105	8.55174	0	6.95322e-310	0	8.71928	0.19635
2.53107	8.34383	0	6.95322e-310	0	8.71928	0.294524
3.33672	8.05557	0	6.95322e-310	0	8.71928	0.392699
4.11024	7.68972	0	6.95322e-310	0	8.71928	0.490874
4.84417	7.24982	0	6.95322e-310	0	8.71928	0.589049
5.53145	6.7401	0	6.95322e-310	0	8.71928	0.687223
6.16546	6.16546	0	6.95322e-310	0	8.71928	0.785398
6.7401	5.53145	0	6.95322e-310	0	8.71928	0.883573
7.24982	4.84417	0	6.95322e-310	0	8.71928	0.981748
7.68972	4.11024	0	6.95322e-310	0	8.71928	1.07992
8.05557	3.33672	0	6.95322e-310	0	8.71928	1.1781
8.34383	2.53107	0	6.95322e-310	0	8.71928	1.27627
8.55174	1.70105	0	6.95322e-310	0	8.71928	1.37445
8.6773	0.854639	0	6.95322e-310	0	8.71928	1.47262
8.71928	5.33902e-16	0	6.95322e-310	0	8.71928	1.5708

0	10.4812	0	6.95322e-310	0	10.4812	0
1.02734	10.4308	0	6.95322e-310	0	10.4812	0.0981748
2.04479	10.2798	0	6.95322e-310	0	10.4812	0.19635
3.04254	10.0299	0	6.95322e-310	0	10.4812	0.294524
4.01099	9.68339	0	6.95322e-310	0	10.4812	0.392699
4.94081	9.24361	0	6.95322e-310	0	10.4812	0.490874
5.82306	8.71482	0	6.95322e-310	0	10.4812	0.589049
6.64922	8.1021	0	6.95322e-310	0	10.4812	0.687223
7.41134	7.41134	0	6.95322e-310	0	10.4812	0.785398
8.1021	6.64922	0	6.95322e-310	0	10.4812	0.883573
8.71482	5.82306	0	6.95322e-310	0	10.4812	0.981748
9.24361	4.94081	0	6.95322e-310	0	10.4812	1.07992
9.68339	4.01099	0	6.95322e-310	0	10.4812	1.1781
10.0299	3.04254	0	6.95322e-310	0	10.4812	1.27627
10.2798	2.04479	0	6.95322e-310	0	10.4812	1.37445
10.4308	1.02734	0	6.95322e-310	0	10.4812	1.47262
10.4812	6.4179e-16	0	6.95322e-310	0	10.4812	1.5708

0	12.5992	0	6.95322e-310	0	12.5992	0
1.23494	12.5385	0	6.95322e-310	0	12.5992	0.0981748
2.45798	12.3571	0	6.95322e-310	0	12.5992	0.19635
3.65736	12.0567	0	6.95322e-310	0	12.5992	0.294524
4.82151	11.6402	0	6.95322e-310	0	12.5992	0.392699
5.93923	11.1115	0	6.95322e-310	0	12.5992	0.490874
6.99975	10.4759	0	6.95322e-310	0	12.5992	0.589049
7.99285	9.73932	0	6.95322e-310	0	12.5992	0.687223
8.90899	8.90899	0	6.95322e-310	0	12.5992	0.785398
9.73932	7.99285	0	6.95322e-310	0	12.5992	0.883573
10.4759	6.99975	0	6.95322e-310	0	12.5992	0.981748
11.1115	5.93923	0	6.95322e-310	0	12.5992	1.07992
11.6402	4.82151	0	6.95322e-310	0	12.5992	1.1781
12.0567	3.65736	0	6.95322e-310	0	12.5992	1.27627
12.3571	2.45798	0	6.95322e-310	0	12.5992	1.37445
12.5385	1.23494	0	6.95322e-310	0	12.5992	1.47262
12.5992	7.71479e-16	0	6.95322e-310	0	12.5992	1.5708

0	15.1452	0	6.95322e-310	0	15.1452	0
1.48449	15.0723	0	6.95322e-310	0	15.1452	0.0981748
2.95468	14.8542	0	6.95322e-310	0	15.1452	0.19635
4.39642	14.493	0	6.95322e-310	0	15.1452	0.294524
5.79581	13.9923	0	6.95322e-310	0	15.1452	0.392699
7.13939	13.3569	0	6.95322e-310	0	15.1452	0.490874
8.41422	12.5928	0	6.95322e-310	0	15.1452	0.589049
9.60801	11.7074	0	6.95322e-310	0	15.1452	0.687223
10.7093	10.7093	0	6.95322e-310	0	15.1452	0.785398
11.7074	9.60801	0	6.95322e-310	0	15.1452	0.883573
12.5928	8.41422	0	6.95322e-310	0	15.1452	0.981748
13.3569	7.13939	0	6.95322e-310	0	15.1452	1.07992
13.9923	5.79581	0	6.95322e-310	0	15.1452	1.1781
14.493	4.39642	0	6.95322e-310	0	15.1452	1.27627
14.8542	2.95468	0	6.95322e-310	0	15.1452	1.37445
15.0723	1.48449	0	0	5.32479	15.1452	1.47262
15.1452	9.27375e-16	3.7328e-22	1.20946e-25	5.32479	15.1452	1.5708

0	18.2056	0	1.20946e-25	5.32479	18.2056	0
1.78446	18.118	0	1.20946e-25	5.32479	18.2056	0.0981748
3.55174	17.8558	0	1.20946e-25	5.32479	18.2056	0.19635
5.28482	17.4217	0	1.20946e-25	5.32479	18.2056	0.294524
6.967	16.8198	0	1.20946e-25	5.32479	18.2056	0.392699
8.58208	16.0559	0	1.20946e-25	5.32479	18.2056	0.490874
10.1145	15.1374	0	1.20946e-25	5.32479	18.2056	0.589049
11.5495	14.0732	0	1.20946e-25	5.32479	18.2056	0.687223
12.8733	12.8733	0	1.20946e-25	5.32479	18.2056	0.785398
14.0732	11.5495	0	1.20946e-25	5.32479	18.2056	0.883573
15.1374	10.1145	0	0	5.32479	18.2056	0.981748
16.0559	8.58208	0	0	5.32479	18.2056	1.07992
16.8198	6.967	0	0	5.32479	18.2056	1.1781
17.4217	5.28482	6.3168e-20	1.13208e-22	5.32479	18.2056	1.27627
17.8558	3.55174	4.44484e-19	1.52647e-21	5.32479	18.2056	1.37445
18.118	1.78446	9.14455e-19	3.99419e-21	5.32479	18.2056	1.47262
18.2056	1.11477e-15	1.11829e-18	5.22339e-21	5.32479	18.2056	1.5708

0	21.8845	0	5.22339e-21	5.32479	21.8845	0
2.14506	21.7792	0	5.22339e-21	5.32479	21.8845	0.0981748
4.26946	21.464	0	5.22339e-21	5.32479	21.8845	0.19635
6.35275	20.9422	0	5.22339e-21	5.32479	21.8845	0.294524
8.37485	20.2187	0	5.22339e-21	5.32479	21.8845	0.392699
10.3163	19.3004	0	5.22339e-21	5.32479	21.8845	0.490874
12.1584	18.1963	0	5.22339e-21	5.32479	21.8845	0.589049
13.8834	16.917	0	5.22339e-21	5.32479	21.8845	0.687223
15.4747	15.4747	0	0	5.32479	21.8845	0.785398
16.917	13.8834	0	0	5.32479	21.8845	0.883573
18.1963	12.1584	0	0	5.32479	21.8845	0.981748
19.3004	10.3163	2.77427e-22	8.14225e-26	5.32479	21.8845	1.07992
20.2187	8.37485	2.32908e-19	6.4485e-22	5.32479	21.8845	1.1781
20.9422	6.35275	9.93207e-19	4.45929e-21	5.32479	21.8845	1.27627
21.464	4.26946	1.95079e-18	1.09688e-20	5.32479	21.8845	1.37445
21.7792	2.14506	2.70138e-18	1.69301e-20	5.32479	21.8845	1.47262
21.8845	1.34004e-15	2.98106e-18	1.93067e-20	5.32479	21.8845	1.5708

0	26.3068	0	1.93067e-20	5.32479	26.3068	0
2.57852	26.1802	0	1.93067e-20	5.32479	26.3068	0.0981748
5.13221	25.8014	0	1.93067e-20	5.32479	26.3068	0.19635
7.63647	25.1741	0	1.93067e-20	5.32479	26.3068	0.294524
10.0672	24.3044	0	1.93067e-20	5.32479	26.3068	0.392699
12.401	23.2006	0	1.93067e-20	5.32479	26.3068	0.490874
14.6153	21.8733	0	1.93067e-20	5.32479	26.3068	0.589049
16.6889	20.3355	0	0	5.32479	26.3068	0.687223
18.6017	18.6017	0	0	5.32479	26.3068	0.785398
20.3355	16.6889	0	0	5.32479	26.3068	0.883573
21.8733	14.6153	2.97378e-24	1.92438e-28	5.32479	26.3068	0.981748
23.2006	12.401	1.67009e-19	4.13873e-22	5.32479	26.3068	1.07992
24.3044	10.0672	8.057e-19	3.37373e-21	5.32479	26.3068	1.1781
25.1741	7.63647	1.70578e-18	9.17153e-21	5.32479	26.3068	1.27627
25.8014	5.13221	2.56528e-18	1.58025e-20	5.32479	26.3068	1.37445
26.1802	2.57852	3.16343e-18	2.08973e-20	5.32479	26.3068	1.47262
26.3068	1.61083e-15	3.37596e-18	2.27899e-20	5.32479	26.3068	1.5708

0	31.6228	0	2.27899e-20	5.32479	31.6228	0
3.09957	31.4705	0	2.27899e-20	5.32479	31.6228	0.0981748
6.1693	31.0152	0	2.27899e-20	5.32479	31.6228	0.19635
9.17961	30.2611	0	2.27899e-20	5.32479	31.6228	0.294524
12.1015	29.2156	0	2.27899e-20	5.32479	31.6228	0.392699
14.9069	27.8888	0	2.27899e-20	5.32479	31.6228	0.490874
17.5687	26.2934	0	0	5.32479	31.6228	0.589049
20.0613	24.4447	0	0	5.32479	31.6228	0.687223
22.3607	22.3607	0	0	5.32479	31.6228	0.785398
24.4447	20.0613	0	0	5.32479	31.6228	0.883573
26.2934	17.5687	3.81079e-20	5.77075e-23	5.32479	31.6228	0.981748
27.8888	14.9069	3.53685e-19	1.12556e-21	5.32479	31.6228	1.07992
29.2156	12.1015	9.12442e-19	3.98247e-21	5.32479	31.6228	1.1781
30.2611	9.17961	1.5328e-18	7.95293e-21	5.34325	31.6228	1.27627
31.0152	6.1693	2.07661e-18	1.19221e-20	5.40286	31.6228	1.37445
31.4705	3.09957	2.44392e-18	1.48137e-20	5.43853	31.6228	1.47262
31.6228	1.93634e-15	2.57308e-18	1.58666e-20	5.4504	31.6228	1.5708

0	38.0129	0	1.58666e-20	5.4504	38.0129	0
3.72592	37.8299	0	1.58666e-20	5.4504	38.0129	0.0981748
7.41595	37.2825	0	1.58666e-20	5.4504	38.0129	0.19635
11.0346	36.3761	0	1.58666e-20	5.4504	38.0129	0.294524
14.5469	35.1194	0	1.58666e-20	5.4504	38.0129	0.392699
17.9192	33.5244	0	0	5.32479	38.0129	0.490874
21.1189	31.6066	0	0	5.32479	38.0129	0.589049
24.1151	29.3844	0	0	5.32479	38.0129	0.687223
26.8792	26.8792	0	0	5.32479	38.0129	0.785398
29.3844	24.1151	1.13393e-22	2.46979e-26	5.32479	38.0129	0.883573
31.6066	21.1189	7.2244e-20	1.35399e-22	5.44083	38.0129	0.981748
33.5244	17.9192	3.31445e-19	1.0322e-21	5.58839	38.0129	1.07992
35.1194	14.5469	7.22509e-19	2.91745e-21	5.70809	38.0129	1.1781
36.3761	11.0346	1.14398e-18	5.38397e-21	5.80059	38.0129	1.27627
37.2825	7.41595	1.50711e-18	7.77569e-21	5.86637	38.0129	1.37445
37.8299	3.72592	1.74916e-18	9.48386e-21	5.90571	38.0129	1.47262
38.0129	2.32762e-15	1.83378e-18	1.01005e-20	5.91881	38.0129	1.5708

0	45.6944	0	1.01005e-20	5.91881	45.6944	0
4.47883	45.4743	0	1.01005e-20	5.91881	45.6944	0.0981748
8.91453	44.8164	0	1.01005e-20	5.91881	45.6944	0.19635
13.2644	43.7268	0	1.01005e-20	5.91881	45.6944	0.294524
17.4865	42.2161	0	0	5.32479	45.6944	0.392699
21.5402	40.2988	0	0	5.32479	45.6944	0.490874
25.3864	37.9935	0	0	5.32479	45.6944	0.589049
28.9882	35.3222	0	0	5.32479	45.6944	0.687223
32.3108	32.3108	0	0	5.48723	45.6944	0.785398
35.3222	28.9882	2.6502e-21	1.65038e-24	5.715	45.6944	0.883573
37.9935	25.3864	8.44447e-20	1.66715e-22	5.90948	45.6944	0.981748
40.2988	21.5402	2.93687e-19	8.78468e-22	6.07217	45.6944	1.07992
42.2161	17.4865	5.78343e-19	2.16833e-21	6.20413	45.6944	1.1781
43.7268	13.2644	8.71314e-19	3.74494e-21	6.30609	45.6944	1.27627
44.8164	8.91453	1.11775e-18	5.22003e-21	6.37858	45.6944	1.37445
45.4743	4.47883	1.27994e-18	6.25361e-21	6.42195	45.6944	1.47262
45.6944	2.79797e-15	1.33632e-18	6.6236e-21	6.43638	45.6944	1.5708

0	54.928	0	6.6236e-21	6.43638	54.928	0
5.38389	54.6635	0	6.6236e-21	6.43638	54.928	0.0981748
10.7159	53.8726	0	6.6236e-21	6.43638	54.928	0.19635
15.9448	52.5628	0	0	5.32479	54.928	0.294524
21.02	50.7469	0	0	5.32479	54.928	0.392699
25.8929	48.4422	0	0	5.32479	54.928	0.490874
30.5164	45.671	0	0	5.33915	54.928	0.589049
34.846	42.4599	0	0	5.67186	54.928	0.687223
38.84	38.84	0	0	5.962	54.928	0.785398
42.4599	34.846	8.91652e-21	8.32031e-24	6.21302	54.928	0.883573
45.671	30.5164	9.35561e-20	1.91121e-22	6.4273	54.928	0.981748
48.4422	25.8929	2.61733e-19	7.53398e-22	6.60651	54.928	1.07992
50.7469	21.02	4.71234e-19	1.65017e-21	6.75184	54.928	1.1781
52.5628	15.9448	6.78005e-19	2.68034e-21	6.86413	54.928	1.27627
53.8726	10.7159	8.48051e-19	3.61223e-21	6.94397	54.928	1.37445
54.6635	5.38389	9.58602e-19	4.25334e-21	6.99172	54.928	1.47262
54.928	3.36337e-15	9.96827e-19	4.48097e-21	7.00762	54.928	1.5708

0	66.0276	0	4.48097e-21	7.00762	66.0276	0
6.47183	65.7096	0	4.48097e-21	7.00762	66.0276	0.0981748
12.8813	64.7589	0	4.48097e-21	7.00762	66.0276	0.19635
19.1668	63.1844	0	0	5.32479	66.0276	0.294524
25.2677	61.0015	0	0	5.32479	66.0276	0.392699
31.1252	58.2311	0	0	5.38044	66.0276	0.490874
36.683	54.8999	0	0	5.8001	66.0276	0.589049
41.8874	51.04	0	0	6.16681	66.0276	0.687223
46.6885	46.6885	0	0	6.48644	66.0276	0.785398
51.04	41.8874	1.78794e-20	2.10385e-23	6.76287	66.0276	0.883573
54.8999	36.683	1.00126e-19	2.09223e-22	6.99878	66.0276	0.981748
58.2311	31.1252	2.35139e-19	6.531e-22	7.19604	66.0276	1.07992
61.0015	25.2677	3.91109e-19	1.28709e-21	7.35599	66.0276	1.1781
63.1844	19.1668	5.39297e-19	1.97538e-21	7.47957	66.0276	1.27627
64.7589	12.8813	6.58612e-19	2.57861e-21	7.56742	66.0276	1.37445
65.7096	6.47183	7.35281e-19	2.98642e-21	7.61997	66.0276	1.47262
66.0276	4.04302e-15	7.61653e-19	3.13008e-21	7.63746	66.0276	1.5708

0	79.3701	0	3.13008e-21	7.63746	79.3701	0
7.77963	78.9879	0	3.13008e-21	7.63746	79.3701	0.0981748
15.4843	77.845	0	0	5.32479	79.3701	0.19635
23.0399	75.9524	0	0	5.32479	79.3701	0.294524
30.3736	73.3284	0	0	5.32479	79.3701	0.392699
37.4148	69.9981	0	0	5.84684	79.3701	0.490874
44.0956	65.9938	0	0	6.30934	79.3701	0.589049
50.3518	61.3539	0	0	6.71323	79.3701	0.687223
56.1231	56.1231	5.4492e-22	2.00289e-25	7.06509	79.3701	0.785398
61.3539	50.3518	2.81551e-20	3.85439e-23	7.3693	79.3701	0.883573
65.9938	44.0956	1.04739e-19	2.22173e-22	7.62885	79.3701	0.981748
69.9981	37.4148	2.1322e-19	5.73214e-22	7.84585	79.3701	1.07992
73.3284	30.3736	3.30679e-19	1.02901e-21	8.02179	79.3701	1.1781
75.9524	23.0399	4.38498e-19	1.49912e-21	8.1577	79.3701	1.27627
77.845	15.4843	5.23615e-19	1.89916e-21	8.25432	79.3701	1.37445
78.9879	7.77963	5.77708e-19	2.16516e-21	8.31211	79.3701	1.47262
79.3701	4.86001e-15	5.96222e-19	2.25817e-21	8.33134	79.3701	1.5708

0	95.4087	0	2.25817e-21	8.33134	95.4087	0
9.35169	94.9493	0	2.25817e-21	8.33134	95.4087	0.0981748
18.6133	93.5755	0	0	5.32479	95.4087	0.19635
27.6957	91.3004	0	0	5.32479	95.4087	0.294524
36.5113	88.1461	0	0	5.77609	95.4087	0.392699
44.9754	84.143	0	0	6.36196	95.4087	0.490874
53.0062	79.3294	0	0	6.8713	95.4087	0.589049
60.5266	73.7519	0	0	7.31583	95.4087	0.687223
67.4641	67.4641	3.69815e-21	2.57351e-24	7.70294	95.4087	0.785398
73.7519	60.5266	3.86663e-20	5.88377e-23	8.03753	95.4087	0.883573
79.3294	53.0062	1.07907e-19	2.31178e-22	8.32295	95.4087	0.981748
84.143	44.9754	1.95248e-19	5.09717e-22	8.56154	95.4087	1.07992
88.1461	36.5113	2.84697e-19	8.42798e-22	8.75496	95.4087	1.1781
91.3004	27.6957	3.64299e-19	1.17082e-21	8.90437	95.4087	1.27627
93.5755	18.6133	4.26005e-19	1.44244e-21	9.01057	95.4087	1.37445
94.9493	9.35169	4.63451e-19	1.61393e-21	9.07409	95.4087	1.47262
95.4087	5.8421e-15	4.78036e-19	1.682e-21	9.09524	95.4087	1.5708

0	114.688	0	1.682e-21	9.09524	114.688	0
11.2414	114.136	0	1.682e-21	9.09524	114.688	0.0981748
22.3746	112.485	0	0	5.32479	114.688	0.19635
33.2923	109.75	0	0	5.53245	114.688	0.294524
43.8893	105.958	0	0	6.28499	114.688	0.392699
54.0637	101.146	0	0	6.93026	114.688	0.490874
63.7174	95.3599	0	0	7.49082	114.688	0.589049
72.7575	88.6553	7.74598e-25	3.20121e-29	7.9798	114.688	0.687223
81.0969	81.0969	9.76177e-21	9.38823e-24	8.40548	114.688	0.785398
88.6553	72.7575	4.87237e-20	8.00816e-23	8.77331	114.688	0.883573
95.3599	63.7174	1.10037e-19	2.37281e-22	9.08704	114.688	0.981748
101.146	54.0637	1.80549e-19	4.59204e-22	9.34925	114.688	1.07992
105.958	43.8893	2.49392e-19	7.06407e-22	9.5618	114.688	1.1781
109.75	33.2923	3.08979e-19	9.3998e-22	9.72597	114.688	1.27627
112.485	22.3746	3.54409e-19	1.12863e-21	9.84267	114.688	1.37445
114.136	11.2414	3.82708e-19	1.25036e-21	9.91246	114.688	1.47262
114.688	7.02264e-15	3.92305e-19	1.29234e-21	9.93569	114.688	1.5708

0	137.864	0	1.29234e-21	9.93569	137.864	0
13.513	137.2	0	1.29234e-21	9.93569	137.864	0.0981748
26.8959	135.215	0	0	5.32479	137.864	0.19635
40.0198	131.928	0	0	6.01726	137.864	0.294524
52.7582	127.37	0	0	6.84641	137.864	0.392699
64.9886	121.585	0	0	7.55664	137.864	0.490874
76.5931	114.63	0	0	8.17322	137.864	0.589049
87.46	106.57	7.98038e-22	3.33102e-25	8.71085	137.864	0.687223
97.4845	97.4845	1.7928e-20	2.11149e-23	9.17874	137.864	0.785398
106.57	87.46	5.79503e-20	1.00914e-22	9.58296	137.864	0.883573
114.63	76.5931	1.11437e-19	2.41315e-22	9.92766	137.864	0.981748
121.585	64.9886	1.68534e-19	4.18917e-22	10.2157	137.864	1.07992
127.37	52.7582	2.22041e-19	6.05048e-22	10.4492	137.864	1.1781
131.928	40.0198	2.6723e-19	7.74568e-22	10.6295	137.864	1.27627
135.215	26.8959	3.03675e-19	9.18526e-22	10.7577	137.864	1.37445
137.2	13.513	3.22114e-19	9.93631e-22	10.8344	137.864	1.47262
137.864	8.44173e-15	3.2919e-19	1.02284e-21	10.8599	137.864	1.5708

0	165.723	0	1.02284e-21	10.8599	165.723	0
16.2437	164.925	0	0	5.32479	165.723	0.0981748
32.3309	162.538	0	0	5.45236	165.723	0.19635
48.1068	158.587	0	0	6.55228	165.723	0.294524
63.4193	153.108	0	0	7.46519	165.723	0.392699
78.1211	146.154	0	0	8.24648	165.723	0.490874
92.0706	137.793	0	0	8.92438	165.723	0.589049
105.133	128.105	4.1829e-21	3.03284e-24	9.51525	165.723	0.687223
117.184	117.184	2.72323e-20	3.68687e-23	10.0293	165.723	0.785398
