2 0
2.40415 0
2.88997 0
3.47395 0
4.17595 0
5.0198 0
6.03418 0
7.25353 0
8.71928 0
10.4812 0
12.5992 0
15.1452 5.55022e-22
18.2056 4.54054e-18
21.8845 1.9035e-17
26.3068 3.0432e-17
31.6228 3.08303e-17
38.0129 2.74681e-17
45.6944 2.49623e-17
54.928 2.32792e-17
66.0276 2.22931e-17
79.3701 2.19223e-17
95.4087 2.21243e-17
114.688 2.29341e-17
137.864 2.43747e-17
165.723 2.64311e-17
199.211 2.92989e-17
239.466 3.2235e-17
287.856 3.37602e-17
346.025 3.3934e-17
415.948 3.31983e-17
500 3.19081e-17
