1.369950e-01 9.812714e-01 1.354207e-01
1.369950e-01 9.812714e-01 -1.354207e-01
1.369950e-01 -9.812714e-01 1.354207e-01
1.369950e-01 -9.812714e-01 -1.354207e-01
-1.369950e-01 9.812714e-01 1.354207e-01
-1.369950e-01 9.812714e-01 -1.354207e-01
-1.369950e-01 -9.812714e-01 1.354207e-01
-1.369950e-01 -9.812714e-01 -1.354207e-01
1.359992e-01 4.032228e-01 9.049396e-01
1.359992e-01 4.032228e-01 -9.049396e-01
1.359992e-01 -4.032228e-01 9.049396e-01
1.359992e-01 -4.032228e-01 -9.049396e-01
-1.359992e-01 4.032228e-01 9.049396e-01
-1.359992e-01 4.032228e-01 -9.049396e-01
-1.359992e-01 -4.032228e-01 9.049396e-01
-1.359992e-01 -4.032228e-01 -9.049396e-01
4.863358e-01 8.655983e-01 1.192354e-01
4.863358e-01 8.655983e-01 -1.192354e-01
4.863358e-01 -8.655983e-01 1.192354e-01
4.863358e-01 -8.655983e-01 -1.192354e-01
-4.863358e-01 8.655983e-01 1.192354e-01
-4.863358e-01 8.655983e-01 -1.192354e-01
-4.863358e-01 -8.655983e-01 1.192354e-01
-4.863358e-01 -8.655983e-01 -1.192354e-01
4.076258e-01 1.340786e-01 9.032520e-01
4.076258e-01 1.340786e-01 -9.032520e-01
4.076258e-01 -1.340786e-01 9.032520e-01
4.076258e-01 -1.340786e-01 -9.032520e-01
-4.076258e-01 1.340786e-01 9.032520e-01
-4.076258e-01 1.340786e-01 -9.032520e-01
-4.076258e-01 -1.340786e-01 9.032520e-01
-4.076258e-01 -1.340786e-01 -9.032520e-01
7.728896e-01 3.187621e-01 5.486642e-01
7.728896e-01 3.187621e-01 -5.486642e-01
7.728896e-01 -3.187621e-01 5.486642e-01
7.728896e-01 -3.187621e-01 -5.486642e-01
-7.728896e-01 3.187621e-01 5.486642e-01
-7.728896e-01 3.187621e-01 -5.486642e-01
-7.728896e-01 -3.187621e-01 5.486642e-01
-7.728896e-01 -3.187621e-01 -5.486642e-01
9.068386e-01 3.989299e-01 1.360097e-01
9.068386e-01 3.989299e-01 -1.360097e-01
9.068386e-01 -3.989299e-01 1.360097e-01
9.068386e-01 -3.989299e-01 -1.360097e-01
-9.068386e-01 3.989299e-01 1.360097e-01
-9.068386e-01 3.989299e-01 -1.360097e-01
-9.068386e-01 -3.989299e-01 1.360097e-01
-9.068386e-01 -3.989299e-01 -1.360097e-01
5.804864e-01 7.283425e-01 3.640779e-01
5.804864e-01 7.283425e-01 -3.640779e-01
5.804864e-01 -7.283425e-01 3.640779e-01
5.804864e-01 -7.283425e-01 -3.640779e-01
-5.804864e-01 7.283425e-01 3.640779e-01
-5.804864e-01 7.283425e-01 -3.640779e-01
-5.804864e-01 -7.283425e-01 3.640779e-01
-5.804864e-01 -7.283425e-01 -3.640779e-01
7.353370e-01 6.656275e-01 1.273560e-01
7.353370e-01 6.656275e-01 -1.273560e-01
7.353370e-01 -6.656275e-01 1.273560e-01
7.353370e-01 -6.656275e-01 -1.273560e-01
-7.353370e-01 6.656275e-01 1.273560e-01
-7.353370e-01 6.656275e-01 -1.273560e-01
-7.353370e-01 -6.656275e-01 1.273560e-01
-7.353370e-01 -6.656275e-01 -1.273560e-01
7.914151e-01 4.982684e-01 3.541054e-01
7.914151e-01 4.982684e-01 -3.541054e-01
7.914151e-01 -4.982684e-01 3.541054e-01
7.914151e-01 -4.982684e-01 -3.541054e-01
-7.914151e-01 4.982684e-01 3.541054e-01
-7.914151e-01 4.982684e-01 -3.541054e-01
-7.914151e-01 -4.982684e-01 3.541054e-01
-7.914151e-01 -4.982684e-01 -3.541054e-01
3.654290e-01 7.343566e-01 5.719982e-01
3.654290e-01 7.343566e-01 -5.719982e-01
3.654290e-01 -7.343566e-01 5.719982e-01
3.654290e-01 -7.343566e-01 -5.719982e-01
-3.654290e-01 7.343566e-01 5.719982e-01
-3.654290e-01 7.343566e-01 -5.719982e-01
-3.654290e-01 -7.343566e-01 5.719982e-01
-3.654290e-01 -7.343566e-01 -5.719982e-01
1.259521e-01 6.740436e-01 7.278745e-01
1.259521e-01 6.740436e-01 -7.278745e-01
1.259521e-01 -6.740436e-01 7.278745e-01
1.259521e-01 -6.740436e-01 -7.278745e-01
-1.259521e-01 6.740436e-01 7.278745e-01
-1.259521e-01 6.740436e-01 -7.278745e-01
-1.259521e-01 -6.740436e-01 7.278745e-01
-1.259521e-01 -6.740436e-01 -7.278745e-01
5.914445e-01 5.480595e-01 5.914594e-01
5.914445e-01 5.480595e-01 -5.914594e-01
5.914445e-01 -5.480595e-01 5.914594e-01
